!!ObjTables schema='SBtab' type='Data' tableFormat='row' class='Reaction' name='Reaction' date='2020-07-18 12:20:25' objTablesVersion='1.0.5' document='MODEL1507180055',,,,,,,,,,,,,
!Name,!ID,!ReactionFormula,!IsComplete,!IsReversible,!IsInEquilibrium,!IsExchangeReaction,!IsNonEnzymatic,!BuildReaction,!BuildEnzyme,!BuildEnzymeProduction,!SBML:fbc:GeneAssociation,!SBML:fbc:LowerBound,!SBML:fbc:UpperBound
FPGS6m,R_FPGS6m,M_6dhf_m + M_atp_m + M_glu__L_m <=> M_7dhf_m + M_adp_m + M_h_m + M_pi_m,False,False,False,False,False,False,False,False,G_14287,cobra_0_bound,cobra_default_ub
FPGS7,R_FPGS7,M_10fthf_c + 4.0 M_atp_c + 4.0 M_glu__L_c <=> M_10fthf5glu_c + 4.0 M_adp_c + 4.0 M_h_c + 4.0 M_pi_c,False,False,False,False,False,False,False,False,G_14287,cobra_0_bound,cobra_default_ub
FPGS7m,R_FPGS7m,M_10fthf_m + 4.0 M_atp_m + 4.0 M_glu__L_m <=> M_10fthf5glu_m + 4.0 M_adp_m + 4.0 M_h_m + 4.0 M_pi_m,False,False,False,False,False,False,False,False,G_14287,cobra_0_bound,cobra_default_ub
FPGS8,R_FPGS8,M_10fthf5glu_c + M_atp_c + M_glu__L_c <=> M_10fthf6glu_c + M_adp_c + M_h_c + M_pi_c,False,False,False,False,False,False,False,False,G_14287,cobra_0_bound,cobra_default_ub
FPGS8m,R_FPGS8m,M_10fthf5glu_m + M_atp_m + M_glu__L_m <=> M_10fthf6glu_m + M_adp_m + M_h_m + M_pi_m,False,False,False,False,False,False,False,False,G_14287,cobra_0_bound,cobra_default_ub
FPGS9,R_FPGS9,M_10fthf6glu_c + M_atp_c + M_glu__L_c <=> M_10fthf7glu_c + M_adp_c + M_h_c + M_pi_c,False,False,False,False,False,False,False,False,G_14287,cobra_0_bound,cobra_default_ub
FPGS9m,R_FPGS9m,M_10fthf6glu_m + M_atp_m + M_glu__L_m <=> M_10fthf7glu_m + M_adp_m + M_h_m + M_pi_m,False,False,False,False,False,False,False,False,G_14287,cobra_0_bound,cobra_default_ub
FPGSm,R_FPGSm,4.0 M_atp_m + 4.0 M_glu__L_m + M_thf_m <=> M_5thf_m + 4.0 M_adp_m + 4.0 M_h_m + 4.0 M_pi_m,False,False,False,False,False,False,False,False,G_14287,cobra_0_bound,cobra_default_ub
FRDPtc,R_FRDPtc,M_frdp_x <=> M_frdp_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
FRDPtr,R_FRDPtr,M_frdp_x <=> M_frdp_r,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
FRTT,R_FRTT,M_frdp_c + M_ipdp_c <=> M_ggdp_c + M_ppi_c,False,False,False,False,False,False,False,False,G_14593,cobra_0_bound,cobra_default_ub
FRUt4,R_FRUt4,M_fru_e + M_na1_e <=> M_fru_c + M_na1_c,False,True,False,False,False,False,False,False,G_230612,cobra_default_lb,cobra_default_ub
FT,R_FT,M_frdp_c + M_ipdp_c <=> M_ppi_c + M_ttc__ggdp_c,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
FTCD,R_FTCD,M_5forthf_c + 2.0 M_h_c <=> M_methf_c + M_nh4_c,False,False,False,False,False,False,False,False,G_14317 FbcOr G_14317,cobra_0_bound,cobra_default_ub
FTHFCL,R_FTHFCL,M_5fthf_c + M_atp_c <=> M_adp_c + M_methf_c + M_pi_c,False,False,False,False,False,False,False,False,G_107885,cobra_0_bound,cobra_default_ub
FTHFDH,R_FTHFDH,M_10fthf_c + M_h2o_c + M_nadp_c <=> M_co2_c + M_h_c + M_nadph_c + M_thf_c,False,False,False,False,False,False,False,False,G_107747,cobra_0_bound,cobra_default_ub
FTHFL,R_FTHFL,M_atp_c + M_for_c + M_thf_c <=> M_10fthf_c + M_adp_c + M_pi_c,False,False,False,False,False,False,False,False,G_108156 FbcOr G_286297,cobra_0_bound,cobra_default_ub
FTHFLm,R_FTHFLm,M_atp_m + M_for_m + M_thf_m <=> M_10fthf_m + M_adp_m + M_pi_m,False,False,False,False,False,False,False,False,G_270685,cobra_0_bound,cobra_default_ub
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte,R_FUC13GALACGLCGAL14ACGLCGALGLUSIDEte,M_fuc13galacglcgal14acglcgalgluside_hs_e <=> M_fuc13galacglcgal14acglcgalgluside_hs_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg,R_FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg,M_fuc13galacglcgal14acglcgalgluside_hs_g <=> M_fuc13galacglcgal14acglcgalgluside_hs_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
FUC14GALACGLCGALGLUSIDEte,R_FUC14GALACGLCGALGLUSIDEte,M_fuc14galacglcgalgluside_hs_e <=> M_fuc14galacglcgalgluside_hs_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
FUC14GALACGLCGALGLUSIDEtg,R_FUC14GALACGLCGALGLUSIDEtg,M_fuc14galacglcgalgluside_hs_g <=> M_fuc14galacglcgalgluside_hs_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
FUCACGALFUCGALACGLCGALGLUSIDEte,R_FUCACGALFUCGALACGLCGALGLUSIDEte,M_fucacgalfucgalacglcgalgluside_hs_e <=> M_fucacgalfucgalacglcgalgluside_hs_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
FUCACGALFUCGALACGLCGALGLUSIDEtg,R_FUCACGALFUCGALACGLCGALGLUSIDEtg,M_fucacgalfucgalacglcgalgluside_hs_g <=> M_fucacgalfucgalacglcgalgluside_hs_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
FUCACNGAL14ACGLCGALGLUSIDEte,R_FUCACNGAL14ACGLCGALGLUSIDEte,M_fucacngal14acglcgalgluside_hs_e <=> M_fucacngal14acglcgalgluside_hs_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
FUCACNGAL14ACGLCGALGLUSIDEtg,R_FUCACNGAL14ACGLCGALGLUSIDEtg,M_fucacngal14acglcgalgluside_hs_g <=> M_fucacngal14acglcgalgluside_hs_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
FUCACNGALACGLCGALGLUSIDEte,R_FUCACNGALACGLCGALGLUSIDEte,M_fucacngalacglcgalgluside_hs_e <=> M_fucacngalacglcgalgluside_hs_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
FUCACNGALACGLCGALGLUSIDEtg,R_FUCACNGALACGLCGALGLUSIDEtg,M_fucacngalacglcgalgluside_hs_g <=> M_fucacngalacglcgalgluside_hs_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
FUCASE2e,R_FUCASE2e,M_h2o_e + M_ksi_e <=> M_fuc__L_e + M_ksi_deg1_e,False,False,False,False,False,False,False,False,G_66848,cobra_0_bound,cobra_default_ub
FUCASE2ly,R_FUCASE2ly,M_h2o_l + M_ksi_l <=> M_fuc__L_l + M_ksi_deg1_l,False,False,False,False,False,False,False,False,G_71665,cobra_0_bound,cobra_default_ub
FUCASEe,R_FUCASEe,M_h2o_e + M_s2l2fn2m2masn_e <=> M_fuc__L_e + M_s2l2n2m2masn_e,False,False,False,False,False,False,False,False,G_66848,cobra_0_bound,cobra_default_ub
FUCASEly,R_FUCASEly,M_h2o_l + M_s2l2fn2m2masn_l <=> M_fuc__L_l + M_s2l2n2m2masn_l,False,False,False,False,False,False,False,False,G_71665,cobra_0_bound,cobra_default_ub
FUCFUC12GAL14ACGLCGALGLUSIDEte,R_FUCFUC12GAL14ACGLCGALGLUSIDEte,M_fucfuc12gal14acglcgalgluside_hs_e <=> M_fucfuc12gal14acglcgalgluside_hs_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
FUCFUC12GAL14ACGLCGALGLUSIDEtg,R_FUCFUC12GAL14ACGLCGALGLUSIDEtg,M_fucfuc12gal14acglcgalgluside_hs_g <=> M_fucfuc12gal14acglcgalgluside_hs_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte,R_FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte,M_fucfuc132galacglcgal14acglcgalgluside_hs_e <=> M_fucfuc132galacglcgal14acglcgalgluside_hs_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg,R_FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg,M_fucfuc132galacglcgal14acglcgalgluside_hs_g <=> M_fucfuc132galacglcgal14acglcgalgluside_hs_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte,R_FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte,M_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs_e <=> M_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg,R_FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg,M_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs_g <=> M_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte,R_FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte,M_fucfucfucgalacglcgal14acglcgalgluside_hs_e <=> M_fucfucfucgalacglcgal14acglcgalgluside_hs_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,R_FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,M_fucfucfucgalacglcgal14acglcgalgluside_hs_g <=> M_fucfucfucgalacglcgal14acglcgalgluside_hs_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
FUCFUCGALACGLCGALGLUSIDEte,R_FUCFUCGALACGLCGALGLUSIDEte,M_fucfucgalacglcgalgluside_hs_e <=> M_fucfucgalacglcgalgluside_hs_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
FUCFUCGALACGLCGALGLUSIDEtg,R_FUCFUCGALACGLCGALGLUSIDEtg,M_fucfucgalacglcgalgluside_hs_g <=> M_fucfucgalacglcgalgluside_hs_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
FUCGAL14ACGLCGALGLUSIDEte,R_FUCGAL14ACGLCGALGLUSIDEte,M_fucgal14acglcgalgluside_hs_e <=> M_fucgal14acglcgalgluside_hs_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
FUCGAL14ACGLCGALGLUSIDEtg,R_FUCGAL14ACGLCGALGLUSIDEtg,M_fucgal14acglcgalgluside_hs_g <=> M_fucgal14acglcgalgluside_hs_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
FUCGALFUCGALACGLCGALGLUSIDEte,R_FUCGALFUCGALACGLCGALGLUSIDEte,M_fucgalfucgalacglcgalgluside_hs_e <=> M_fucgalfucgalacglcgalgluside_hs_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
FUCGALFUCGALACGLCGALGLUSIDEtg,R_FUCGALFUCGALACGLCGALGLUSIDEtg,M_fucgalfucgalacglcgalgluside_hs_g <=> M_fucgalfucgalacglcgalgluside_hs_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
FUCGALGBSIDEte,R_FUCGALGBSIDEte,M_fucgalgbside_hs_c <=> M_fucgalgbside_hs_e,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
FUCGALGBSIDEtg,R_FUCGALGBSIDEtg,M_fucgalgbside_hs_c <=> M_fucgalgbside_hs_g,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
FUCtly,R_FUCtly,M_fuc__L_l <=> M_fuc__L_c,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
FUM,R_FUM,M_fum_c + M_h2o_c <=> M_mal__L_c,False,True,False,False,False,False,False,False,G_14194,cobra_default_lb,cobra_default_ub
FUMAC,R_FUMAC,M_4fumacac_c + M_h2o_c <=> M_acac_c + M_fum_c + M_h_c,False,False,False,False,False,False,False,False,G_14085,cobra_0_bound,cobra_default_ub
FUMSO3tm,R_FUMSO3tm,M_fum_c + M_so3_m <=> M_fum_m + M_so3_c,False,True,False,False,False,False,False,False,G_27376,cobra_default_lb,cobra_default_ub
FUMSO4tm,R_FUMSO4tm,M_fum_c + M_so4_m <=> M_fum_m + M_so4_c,False,True,False,False,False,False,False,False,G_27376,cobra_default_lb,cobra_default_ub
FUMTSULtm,R_FUMTSULtm,M_fum_c + M_tsul_m <=> M_fum_m + M_tsul_c,False,True,False,False,False,False,False,False,G_27376,cobra_default_lb,cobra_default_ub
FUMm,R_FUMm,M_fum_m + M_h2o_m <=> M_mal__L_m,False,True,False,False,False,False,False,False,G_14194,cobra_default_lb,cobra_default_ub
FUMtm,R_FUMtm,M_fum_c + M_pi_m <=> M_fum_m + M_pi_c,False,True,False,False,False,False,False,False,G_27376,cobra_default_lb,cobra_default_ub
FUT11g,R_FUT11g,M_galgbside_hs_g + M_gdpfuc_g <=> M_fucgalgbside_hs_g + M_gdp_g + M_h_g,False,False,False,False,False,False,False,False,G_14343,cobra_0_bound,cobra_default_ub
FUT12g,R_FUT12g,M_galacglcgalgluside_hs_g + M_gdpfuc_g <=> M_fucgalacglcgalgluside_hs_g + M_gdp_g + M_h_g,False,False,False,False,False,False,False,False,G_14343,cobra_0_bound,cobra_default_ub
FUT14g,R_FUT14g,M_gal14acglcgalgluside_hs_g + M_gdpfuc_g <=> M_fuc12gal14acglcgalgluside_hs_g + M_gdp_g + M_h_g,False,False,False,False,False,False,False,False,G_14343,cobra_0_bound,cobra_default_ub
FUT15g,R_FUT15g,M_galacgalfuc12gal14acglcgalgluside_hs_g + M_gdpfuc_g <=> M_fucgalacgalfuc12gal14acglcgalgluside_hs_g + M_gdp_g + M_h_g,False,False,False,False,False,False,False,False,G_14343,cobra_0_bound,cobra_default_ub
FUT16g,R_FUT16g,M_galacglcgal14acglcgalgluside_hs_g + M_gdpfuc_g <=> M_fucgalacglcgal14acglcgalgluside_hs_g + M_gdp_g + M_h_g,False,False,False,False,False,False,False,False,G_14343,cobra_0_bound,cobra_default_ub
FUT17g,R_FUT17g,M_galacgalfucgalacglcgal14acglcgalgluside_hs_g + M_gdpfuc_g <=> M_fucgalacgalfucgalacglcgal14acglcgalgluside_hs_g + M_gdp_g + M_h_g,False,False,False,False,False,False,False,False,G_14343,cobra_0_bound,cobra_default_ub
FUT18g,R_FUT18g,M_galacglcgalacglcgal14acglcgalgluside_hs_g + 2.0 M_gdpfuc_g <=> M_fucfucgalacglcgalacglcgal14acglcgalgluside_hs_g + 2.0 M_gdp_g + 2.0 M_h_g,False,False,False,False,False,False,False,False,G_14343,cobra_0_bound,cobra_default_ub
FUT910g,R_FUT910g,M_fucgalacglc13galacglcgal14acglcgalgluside_hs_g + M_gdpfuc_g <=> M_fucfucgalacglc13galacglcgal14acglcgalgluside_hs_g + M_gdp_g + M_h_g,False,False,False,False,False,False,False,False,G_14348,cobra_0_bound,cobra_default_ub
FUT911g,R_FUT911g,M_fucfucgalacglc13galacglcgal14acglcgalgluside_hs_g + M_gdpfuc_g <=> M_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs_g + M_gdp_g + M_h_g,False,False,False,False,False,False,False,False,G_14348,cobra_0_bound,cobra_default_ub
FUT91g,R_FUT91g,M_gal14acglcgalgluside_hs_g + M_gdpfuc_g <=> M_fucgal14acglcgalgluside_hs_g + M_gdp_g + M_h_g,False,False,False,False,False,False,False,False,G_14348,cobra_0_bound,cobra_default_ub
FUT92g,R_FUT92g,M_acngal14acglcgalgluside_hs_g + M_gdpfuc_g <=> M_fucacngal14acglcgalgluside_hs_g + M_gdp_g + M_h_g,False,False,False,False,False,False,False,False,G_14348,cobra_0_bound,cobra_default_ub
FUT93g,R_FUT93g,M_fuc12gal14acglcgalgluside_hs_g + M_gdpfuc_g <=> M_fucfuc12gal14acglcgalgluside_hs_g + M_gdp_g + M_h_g,False,False,False,False,False,False,False,False,G_14348,cobra_0_bound,cobra_default_ub
FUT94g,R_FUT94g,M_fucgalacglcgal14acglcgalgluside_hs_g + M_gdpfuc_g <=> M_fucfucgalacglcgal14acglcgalgluside_hs_g + M_gdp_g + M_h_g,False,False,False,False,False,False,False,False,G_14348,cobra_0_bound,cobra_default_ub
FUT95g,R_FUT95g,M_fucfucgalacglcgal14acglcgalgluside_hs_g + M_gdpfuc_g <=> M_fucfucfucgalacglcgal14acglcgalgluside_hs_g + M_gdp_g + M_h_g,False,False,False,False,False,False,False,False,G_14348,cobra_0_bound,cobra_default_ub
FUT96g,R_FUT96g,M_galacglcgal14acglcgalgluside_hs_g + M_gdpfuc_g <=> M_fuc132galacglcgal14acglcgalgluside_hs_g + M_gdp_g + M_h_g,False,False,False,False,False,False,False,False,G_14348,cobra_0_bound,cobra_default_ub
FUT97g,R_FUT97g,M_fuc132galacglcgal14acglcgalgluside_hs_g + M_gdpfuc_g <=> M_fucfuc132galacglcgal14acglcgalgluside_hs_g + M_gdp_g + M_h_g,False,False,False,False,False,False,False,False,G_14348,cobra_0_bound,cobra_default_ub
FUT98g,R_FUT98g,M_galacglcgal14acglcgalgluside_hs_g + M_gdpfuc_g <=> M_fuc13galacglcgal14acglcgalgluside_hs_g + M_gdp_g + M_h_g,False,False,False,False,False,False,False,False,G_14348,cobra_0_bound,cobra_default_ub
FUT99g,R_FUT99g,M_galacglc13galacglcgal14acglcgalgluside_hs_g + M_gdpfuc_g <=> M_fucgalacglc13galacglcgal14acglcgalgluside_hs_g + M_gdp_g + M_h_g,False,False,False,False,False,False,False,False,G_14348,cobra_0_bound,cobra_default_ub
G12MT1_L,R_G12MT1_L,M_gdpmann_c + 0.1 M_m2mpdol_L_c <=> M_gdp_c + M_h_c + 0.1 M_m3mpdol_L_c,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
G12MT1_U,R_G12MT1_U,M_gdpmann_c + 0.1 M_m2mpdol_U_c <=> M_gdp_c + M_h_c + 0.1 M_m3mpdol_U_c,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
G12MT2_L,R_G12MT2_L,M_gdpmann_c + 0.1 M_m3mpdol_L_c <=> M_gdp_c + M_h_c + 0.1 M_m4mpdol_L_c,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
G12MT2_U,R_G12MT2_U,M_gdpmann_c + 0.1 M_m3mpdol_U_c <=> M_gdp_c + M_h_c + 0.1 M_m4mpdol_U_c,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
G13MT_L,R_G13MT_L,M_gdpmann_c + 0.1 M_mpdol_L_c <=> M_gdp_c + M_h_c + 0.1 M_m1mpdol_L_c,False,False,False,False,False,False,False,False,G_56737 FbcOr G_56737,cobra_0_bound,cobra_default_ub
G13MT_U,R_G13MT_U,M_gdpmann_c + 0.1 M_mpdol_U_c <=> M_gdp_c + M_h_c + 0.1 M_m1mpdol_U_c,False,False,False,False,False,False,False,False,G_56737 FbcOr G_56737,cobra_0_bound,cobra_default_ub
G14T10g,R_G14T10g,M_ksi_pre14_g + M_udpgal_g <=> M_h_g + M_ksi_pre15_g + M_udp_g,False,False,False,False,False,False,False,False,G_56336 FbcOr G_14595 FbcOr G_57370 FbcOr G_53418 FbcOr G_53418,cobra_0_bound,cobra_default_ub
G14T11g,R_G14T11g,M_ksi_pre17_g + M_udpgal_g <=> M_h_g + M_ksi_pre18_g + M_udp_g,False,False,False,False,False,False,False,False,G_57370 FbcOr G_53418 FbcOr G_53418 FbcOr G_14595 FbcOr G_56336,cobra_0_bound,cobra_default_ub
G14T12g,R_G14T12g,M_ksi_pre20_g + M_udpgal_g <=> M_h_g + M_ksi_pre21_g + M_udp_g,False,False,False,False,False,False,False,False,G_57370 FbcOr G_14595 FbcOr G_53418 FbcOr G_53418 FbcOr G_56336,cobra_0_bound,cobra_default_ub
G14T13g,R_G14T13g,M_ksi_pre23_g + M_udpgal_g <=> M_h_g + M_ksi_pre24_g + M_udp_g,False,False,False,False,False,False,False,False,G_57370 FbcOr G_14595 FbcOr G_53418 FbcOr G_53418 FbcOr G_56336,cobra_0_bound,cobra_default_ub
G14T14g,R_G14T14g,M_ksi_pre26_g + M_udpgal_g <=> M_h_g + M_ksi_pre27_g + M_udp_g,False,False,False,False,False,False,False,False,G_57370 FbcOr G_53418 FbcOr G_53418 FbcOr G_14595 FbcOr G_56336,cobra_0_bound,cobra_default_ub
G14T15g,R_G14T15g,M_ksi_pre29_g + M_udpgal_g <=> M_h_g + M_ksi_pre30_g + M_udp_g,False,False,False,False,False,False,False,False,G_57370 FbcOr G_14595 FbcOr G_53418 FbcOr G_53418 FbcOr G_56336,cobra_0_bound,cobra_default_ub
G14T16g,R_G14T16g,M_ksi_pre32_g + M_udpgal_g <=> M_h_g + M_ksi_pre33_g + M_udp_g,False,False,False,False,False,False,False,False,G_57370 FbcOr G_14595 FbcOr G_53418 FbcOr G_53418 FbcOr G_56336,cobra_0_bound,cobra_default_ub
G14T17g,R_G14T17g,M_ksi_pre35_g + M_udpgal_g <=> M_h_g + M_ksi_pre36_g + M_udp_g,False,False,False,False,False,False,False,False,G_57370 FbcOr G_53418 FbcOr G_53418 FbcOr G_14595 FbcOr G_56336,cobra_0_bound,cobra_default_ub
G14T18g,R_G14T18g,M_core4_g + 2.0 M_udpgal_g <=> 2.0 M_h_g + M_ksii_core4_pre1_g + 2.0 M_udp_g,False,False,False,False,False,False,False,False,G_57370 FbcOr G_53418 FbcOr G_53418 FbcOr G_14595 FbcOr G_56336,cobra_0_bound,cobra_default_ub
G14T19g,R_G14T19g,M_ksii_core4_pre3_g + M_udpgal_g <=> M_h_g + M_ksii_core4_pre4_g + M_udp_g,False,False,False,False,False,False,False,False,G_56336 FbcOr G_53418 FbcOr G_57370 FbcOr G_53418 FbcOr G_14595,cobra_0_bound,cobra_default_ub
G14T20g,R_G14T20g,M_ksii_core4_pre6_g + M_udpgal_g <=> M_h_g + M_ksii_core4_pre7_g + M_udp_g,False,False,False,False,False,False,False,False,G_57370 FbcOr G_14595 FbcOr G_53418 FbcOr G_53418 FbcOr G_56336,cobra_0_bound,cobra_default_ub
G14T21g,R_G14T21g,M_ksii_core4_pre9_g + M_udpgal_g <=> M_h_g + M_ksii_core4_pre10_g + M_udp_g,False,False,False,False,False,False,False,False,G_57370 FbcOr G_14595 FbcOr G_53418 FbcOr G_53418 FbcOr G_56336,cobra_0_bound,cobra_default_ub
G14T2g,R_G14T2g,M_ksii_core2_pre1_g + M_udpgal_g <=> M_h_g + M_ksii_core2_pre2_g + M_udp_g,False,False,False,False,False,False,False,False,G_57370 FbcOr G_14595 FbcOr G_53418 FbcOr G_53418 FbcOr G_56336,cobra_0_bound,cobra_default_ub
G14T3g,R_G14T3g,M_ksii_core2_pre3_g + M_udpgal_g <=> M_h_g + M_ksii_core2_pre4_g + M_udp_g,False,False,False,False,False,False,False,False,G_57370 FbcOr G_14595 FbcOr G_53418 FbcOr G_53418 FbcOr G_56336,cobra_0_bound,cobra_default_ub
G14T4g,R_G14T4g,M_ksii_core2_pre6_g + M_udpgal_g <=> M_h_g + M_ksii_core2_pre7_g + M_udp_g,False,False,False,False,False,False,False,False,G_57370 FbcOr G_14595 FbcOr G_53418 FbcOr G_53418 FbcOr G_56336,cobra_0_bound,cobra_default_ub
G14T5g,R_G14T5g,M_ksii_core2_pre9_g + M_udpgal_g <=> M_h_g + M_ksii_core2_pre10_g + M_udp_g,False,False,False,False,False,False,False,False,G_56336 FbcOr G_14595 FbcOr G_53418 FbcOr G_53418 FbcOr G_57370,cobra_0_bound,cobra_default_ub
G14T6g,R_G14T6g,M_ksi_pre2_g + M_udpgal_g <=> M_h_g + M_ksi_pre3_g + M_udp_g,False,False,False,False,False,False,False,False,G_57370 FbcOr G_14595 FbcOr G_53418 FbcOr G_53418 FbcOr G_56336,cobra_0_bound,cobra_default_ub
G14T7g,R_G14T7g,M_ksi_pre5_g + M_udpgal_g <=> M_h_g + M_ksi_pre6_g + M_udp_g,False,False,False,False,False,False,False,False,G_53418 FbcOr G_57370 FbcOr G_14595 FbcOr G_56336 FbcOr G_53418,cobra_0_bound,cobra_default_ub
G14T8g,R_G14T8g,M_ksi_pre8_g + M_udpgal_g <=> M_h_g + M_ksi_pre9_g + M_udp_g,False,False,False,False,False,False,False,False,G_57370 FbcOr G_14595 FbcOr G_53418 FbcOr G_53418 FbcOr G_56336,cobra_0_bound,cobra_default_ub
G14T9g,R_G14T9g,M_ksi_pre11_g + M_udpgal_g <=> M_h_g + M_ksi_pre12_g + M_udp_g,False,False,False,False,False,False,False,False,G_57370 FbcOr G_14595 FbcOr G_53418 FbcOr G_53418 FbcOr G_56336,cobra_0_bound,cobra_default_ub
G14Tg,R_G14Tg,M_fn2m2masn_g + 2.0 M_udpgal_g <=> 2.0 M_h_g + M_l2fn2m2masn_g + 2.0 M_udp_g,False,False,False,False,False,False,False,False,G_56336 FbcOr G_14595 FbcOr G_53418 FbcOr G_57370 FbcOr G_53418,cobra_0_bound,cobra_default_ub
G16MT_L,R_G16MT_L,M_gdpmann_c + 0.1 M_m1mpdol_L_c <=> M_gdp_c + M_h_c + 0.1 M_m2mpdol_L_c,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
G16MT_U,R_G16MT_U,M_gdpmann_c + 0.1 M_m1mpdol_U_c <=> M_gdp_c + M_h_c + 0.1 M_m2mpdol_U_c,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
G1M6MASNB1terg,R_G1M6MASNB1terg,M_g1m6masnB1_r <=> M_g1m6masnB1_g,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
G1M7MASNBterg,R_G1M7MASNBterg,M_g1m7masnB_r <=> M_g1m7masnB_g,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
G1M7MASNCterg,R_G1M7MASNCterg,M_g1m7masnC_r <=> M_g1m7masnC_g,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
G1M8MASNterg,R_G1M8MASNterg,M_g1m8masn_r <=> M_g1m8masn_g,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
G1PTT,R_G1PTT,M_dttp_c + M_g1p_c + M_h_c <=> M_dtdpglu_c + M_ppi_c,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
G2M8MASNterg,R_G2M8MASNterg,M_g2m8masn_r <=> M_g2m8masn_g,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
G3M8MASNterg,R_G3M8MASNterg,M_g3m8masn_r <=> M_g3m8masn_g,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
G3PD1,R_G3PD1,M_glyc3p_c + M_nad_c <=> M_dhap_c + M_h_c + M_nadh_c,False,True,False,False,False,False,False,False,G_14555,cobra_default_lb,cobra_default_ub
